SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
928,2/07/20,Shanxi,Mainland China,2020-02-07T23:43:02,104,0,15
929,2/07/20,Liaoning,Mainland China,2020-02-07T15:33:03,99,0,7
930,2/07/20,Guizhou,Mainland China,2020-02-07T11:13:07,81,1,6
931,2/07/20,Tianjin,Mainland China,2020-02-07T05:43:03,81,1,2
932,2/07/20,Gansu,Mainland China,2020-02-07T02:33:06,67,0,9
933,2/07/20,Jilin,Mainland China,2020-02-07T00:43:02,65,1,4
934,2/07/20,Cruise Ship,Others,2020-02-07T16:33:03,61,0,0
935,2/07/20,Inner Mongolia,Mainland China,2020-02-07T11:13:07,50,0,5
936,2/07/20,Ningxia,Mainland China,2020-02-07T11:13:07,43,0,5
937,2/07/20,Xinjiang,Mainland China,2020-02-07T01:43:02,39,0,0
938,2/07/20,,Singapore,2020-02-07T03:03:03,30,0,0
939,2/07/20,Hong Kong,Hong Kong,2020-02-07T11:53:02,25,1,0
940,2/07/20,,Japan,2020-02-07T04:13:20,25,0,1
941,2/07/20,,Thailand,2020-02-04T15:33:03,25,0,5
942,2/07/20,,South Korea,2020-02-07T03:03:03,24,0,1
943,2/07/20,Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3
944,2/07/20,Taiwan,Taiwan,2020-02-06T15:03:04,16,0,1
945,2/07/20,,Germany,2020-02-07T16:33:03,13,0,0
946,2/07/20,,Malaysia,2020-02-07T09:13:21,12,0,1
947,2/07/20,Macau,Macau,2020-02-06T14:23:04,10,0,1
948,2/07/20,,Vietnam,2020-02-06T01:13:08,10,0,1
949,2/07/20,,France,2020-02-01T01:52:40,6,0,0
950,2/07/20,Queensland,Australia,2020-02-07T01:03:02,5,0,0
951,2/07/20,,United Arab Emirates,2020-02-02T05:43:01,5,0,0
952,2/07/20,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
953,2/07/20,Victoria,Australia,2020-02-01T18:12:49,4,0,0
954,2/07/20,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
955,2/07/20,,India,2020-02-03T21:43:02,3,0,0
956,2/07/20,,Italy,2020-02-07T17:53:02,3,0,0
957,2/07/20,,Philippines,2020-02-07T16:43:04,3,1,0
958,2/07/20,,UK,2020-02-07T18:33:02,3,0,0
959,2/07/20,South Australia,Australia,2020-02-02T22:33:07,2,0,0
960,2/07/20,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
961,2/07/20,,Russia,2020-01-31T16:13:45,2,0,0
962,2/07/20,"Chicago, IL",United States of America,2020-02-01T19:43:03,2,0,0
963,2/07/20,"San Benito, CA",United States of America,2020-02-03T03:53:02,2,0,0
964,2/07/20,"Santa Clara, CA",United States of America,2020-02-03T00:43:02,2,0,0
965,2/07/20,,Belgium,2020-02-04T15:43:02,1,0,0
966,2/07/20,,Cambodia,2020-01-31T08:15:53,1,0,0
967,2/07/20,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
968,2/07/20,,Finland,2020-01-31T08:15:53,1,0,0
969,2/07/20,Tibet,Mainland China,2020-02-01T01:52:40,1,0,0
970,2/07/20,,Nepal,2020-01-31T08:15:53,1,0,0
971,2/07/20,,Spain,2020-02-01T23:43:02,1,0,0
972,2/07/20,,Sri Lanka,2020-01-31T08:15:53,1,0,0
973,2/07/20,,Sweden,2020-02-01T02:13:26,1,0,0
974,2/07/20,"Boston, MA",United States of America,2020-02-01T19:43:03,1,0,0
975,2/07/20,"Los Angeles, CA",United States of America,2020-02-01T19:53:03,1,0,0
976,2/07/20,"Madison, WI",United States of America,2020-02-05T21:53:02,1,0,0
977,2/07/20,"Orange, CA",United States of America,2020-02-01T19:53:03,1,0,0
978,2/07/20,"Seattle, WA",United States of America,2020-02-01T19:43:03,1,0,0
979,2/07/20,"Tempe, AZ",United States of America,2020-02-01T19:43:03,1,0,0
980,2/08/20,Hubei,Mainland China,2020-02-08T23:33:06,27100,780,1439
981,2/08/20,Guangdong,Mainland China,2020-02-08T11:53:01,1095,1,112
982,2/08/20,Zhejiang,Mainland China,2020-02-08T10:53:02,1048,0,175
983,2/08/20,Henan,Mainland China,2020-02-08T14:13:12,981,4,116
984,2/08/20,Hunan,Mainland China,2020-02-08T12:53:01,803,1,156
985,2/08/20,Anhui,Mainland China,2020-02-08T07:43:02,733,0,59
986,2/08/20,Jiangxi,Mainland China,2020-02-08T01:23:02,698,0,55
987,2/08/20,Jiangsu,Mainland China,2020-02-08T10:23:04,439,0,51
988,2/08/20,Chongqing,Mainland China,2020-02-08T11:03:15,428,2,39
989,2/08/20,Shandong,Mainland China,2020-02-08T11:33:02,416,0,44
990,2/08/20,Sichuan,Mainland China,2020-02-08T15:23:04,364,1,60
991,2/08/20,Beijing,Mainland China,2020-02-08T03:13:09,315,2,34
992,2/08/20,Heilongjiang,Mainland China,2020-02-08T04:03:09,295,5,13
993,2/08/20,Shanghai,Mainland China,2020-02-08T06:33:02,286,1,41
994,2/08/20,Fujian,Mainland China,2020-02-08T08:13:10,239,0,24
995,2/08/20,Hebei,Mainland China,2020-02-08T11:33:02,195,1,30
996,2/08/20,Shaanxi,Mainland China,2020-02-08T10:13:06,195,0,20
997,2/08/20,Guangxi,Mainland China,2020-02-08T00:23:03,183,0,17
998,2/08/20,Yunnan,Mainland China,2020-02-08T08:43:02,138,0,17
999,2/08/20,Hainan,Mainland China,2020-02-08T10:23:04,124,2,14
1000,2/08/20,Shanxi,Mainland China,2020-02-08T23:53:02,115,0,21
1001,2/08/20,Liaoning,Mainland China,2020-02-08T11:53:01,105,0,8
1002,2/08/20,Guizhou,Mainland China,2020-02-08T06:43:03,89,1,7
1003,2/08/20,Tianjin,Mainland China,2020-02-08T08:23:04,88,1,4
1004,2/08/20,Gansu,Mainland China,2020-02-08T15:13:14,79,1,12
1005,2/08/20,Jilin,Mainland China,2020-02-08T00:13:04,69,1,4
1006,2/08/20,Cruise Ship,Others,2020-02-07T16:33:03,61,0,0
1007,2/08/20,Inner Mongolia,Mainland China,2020-02-08T03:33:02,52,0,5
1008,2/08/20,Ningxia,Mainland China,2020-02-08T09:13:16,45,0,15
1009,2/08/20,Xinjiang,Mainland China,2020-02-08T03:23:10,42,0,0
1010,2/08/20,,Singapore,2020-02-08T12:53:01,33,0,2
1011,2/08/20,,Thailand,2020-02-08T12:53:01,32,0,10
1012,2/08/20,Hong Kong,Hong Kong,2020-02-08T00:03:07,26,1,0
1013,2/08/20,,Japan,2020-02-07T04:13:20,25,0,1
1014,2/08/20,,South Korea,2020-02-07T03:03:03,24,0,1
1015,2/08/20,Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3
1016,2/08/20,Taiwan,Taiwan,2020-02-08T05:23:02,17,0,1
1017,2/08/20,,Malaysia,2020-02-08T10:23:04,16,0,1
1018,2/08/20,,Germany,2020-02-07T16:33:03,13,0,0
1019,2/08/20,,Vietnam,2020-02-08T07:23:04,13,0,1
1020,2/08/20,,France,2020-02-08T09:53:01,11,0,0
1021,2/08/20,Macau,Macau,2020-02-06T14:23:04,10,0,1
1022,2/08/20,,United Arab Emirates,2020-02-08T07:03:16,7,0,0
1023,2/08/20,Queensland,Australia,2020-02-07T01:03:02,5,0,0
1024,2/08/20,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
1025,2/08/20,Victoria,Australia,2020-02-01T18:12:49,4,0,0
1026,2/08/20,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
1027,2/08/20,,India,2020-02-03T21:43:02,3,0,0
1028,2/08/20,,Italy,2020-02-07T17:53:02,3,0,0
1029,2/08/20,,Philippines,2020-02-07T16:43:04,3,1,0
1030,2/08/20,,UK,2020-02-07T18:33:02,3,0,0
1031,2/08/20,South Australia,Australia,2020-02-02T22:33:07,2,0,0
1032,2/08/20,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1033,2/08/20,,Russia,2020-01-31T16:13:45,2,0,0
1034,2/08/20,"Chicago, IL",United States of America,2020-02-01T19:43:03,2,0,0
1035,2/08/20,"San Benito, CA",United States of America,2020-02-03T03:53:02,2,0,0
1036,2/08/20,"Santa Clara, CA",United States of America,2020-02-03T00:43:02,2,0,0
1037,2/08/20,,Belgium,2020-02-04T15:43:02,1,0,0
1038,2/08/20,,Cambodia,2020-01-31T08:15:53,1,0,0
1039,2/08/20,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
1040,2/08/20,,Finland,2020-01-31T08:15:53,1,0,0
1041,2/08/20,Tibet,Mainland China,2020-02-01T01:52:40,1,0,0
1042,2/08/20,,Nepal,2020-01-31T08:15:53,1,0,0
1043,2/08/20,,Spain,2020-02-01T23:43:02,1,0,0
1044,2/08/20,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1045,2/08/20,,Sweden,2020-02-01T02:13:26,1,0,0
1046,2/08/20,"Boston, MA",United States of America,2020-02-01T19:43:03,1,0,0
1047,2/08/20,"Los Angeles, CA",United States of America,2020-02-01T19:53:03,1,0,0
1048,2/08/20,"Madison, WI",United States of America,2020-02-05T21:53:02,1,0,0
1049,2/08/20,"Orange, CA",United States of America,2020-02-01T19:53:03,1,0,0
1050,2/08/20,"Seattle, WA",United States of America,2020-02-01T19:43:03,1,0,0
1051,2/08/20,"Tempe, AZ",United States of America,2020-02-01T19:43:03,1,0,0
1052,2/09/20,Hubei,Mainland China,2020-02-09T23:33:02,29631,871,1795
1053,2/09/20,Guangdong,Mainland China,2020-02-09T15:03:05,1131,1,141
1054,2/09/20,Zhejiang,Mainland China,2020-02-09T12:03:04,1075,0,201
1055,2/09/20,Henan,Mainland China,2020-02-09T11:23:08,1033,6,153
1056,2/09/20,Hunan,Mainland China,2020-02-09T12:33:01,838,1,186
1057,2/09/20,Anhui,Mainland China,2020-02-09T09:33:02,779,1,72
1058,2/09/20,Jiangxi,Mainland China,2020-02-09T11:33:12,740,0,73
1059,2/09/20,Chongqing,Mainland China,2020-02-09T23:53:02,468,2,51
1060,2/09/20,Jiangsu,Mainland China,2020-02-09T10:23:11,468,0,71
1061,2/09/20,Shandong,Mainland China,2020-02-09T15:03:05,444,1,63
1062,2/09/20,Sichuan,Mainland China,2020-02-09T12:43:01,386,1,71
1063,2/09/20,Beijing,Mainland China,2020-02-09T03:43:02,326,2,37
1064,2/09/20,Heilongjiang,Mainland China,2020-02-09T08:43:05,307,6,14
1065,2/09/20,Shanghai,Mainland China,2020-02-09T06:33:01,293,1,44
1066,2/09/20,Fujian,Mainland China,2020-02-09T09:13:11,250,0,35
1067,2/09/20,Shaanxi,Mainland China,2020-02-09T03:03:09,208,0,25
1068,2/09/20,Hebei,Mainland China,2020-02-09T12:43:01,206,2,34
1069,2/09/20,Guangxi,Mainland China,2020-02-09T00:33:07,195,1,18
1070,2/09/20,Yunnan,Mainland China,2020-02-09T08:53:02,141,0,18
1071,2/09/20,Hainan,Mainland China,2020-02-09T13:33:02,131,3,19
1072,2/09/20,Shanxi,Mainland China,2020-02-09T23:43:02,119,0,25
1073,2/09/20,Liaoning,Mainland China,2020-02-09T12:23:03,107,0,12
1074,2/09/20,Guizhou,Mainland China,2020-02-09T09:53:02,99,1,7
1075,2/09/20,Tianjin,Mainland China,2020-02-09T23:43:02,91,1,4
1076,2/09/20,Gansu,Mainland China,2020-02-09T23:33:02,83,2,16
1077,2/09/20,Jilin,Mainland China,2020-02-09T09:03:04,78,1,12
1078,2/09/20,Diamond Princess cruise ship,Others,2020-02-09T06:13:11,64,0,0
1079,2/09/20,Inner Mongolia,Mainland China,2020-02-09T02:23:07,54,0,5
1080,2/09/20,Ningxia,Mainland China,2020-02-09T02:03:11,45,0,13
1081,2/09/20,Xinjiang,Mainland China,2020-02-09T01:23:08,45,0,0
1082,2/09/20,,Singapore,2020-02-09T02:43:02,40,0,2
1083,2/09/20,,Thailand,2020-02-08T12:53:01,32,0,10
1084,2/09/20,Hong Kong,Hong Kong,2020-02-09T09:53:02,29,1,0
1085,2/09/20,,Japan,2020-02-09T06:13:11,26,0,1
1086,2/09/20,,South Korea,2020-02-09T02:33:02,25,0,3
1087,2/09/20,Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3
1088,2/09/20,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1
1089,2/09/20,,Malaysia,2020-02-08T10:23:04,16,0,1
1090,2/09/20,,Germany,2020-02-09T06:13:11,14,0,0
1091,2/09/20,,Vietnam,2020-02-08T07:23:04,13,0,1
1092,2/09/20,,France,2020-02-08T09:53:01,11,0,0
1093,2/09/20,Macau,Macau,2020-02-06T14:23:04,10,0,1
1094,2/09/20,,United Arab Emirates,2020-02-08T07:03:16,7,0,0
1095,2/09/20,Queensland,Australia,2020-02-09T19:33:02,5,0,0
1096,2/09/20,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
1097,2/09/20,Victoria,Australia,2020-02-01T18:12:49,4,0,0
1098,2/09/20,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
1099,2/09/20,,India,2020-02-03T21:43:02,3,0,0
1100,2/09/20,,Italy,2020-02-07T17:53:02,3,0,0
1101,2/09/20,,Philippines,2020-02-07T16:43:04,3,1,0
1102,2/09/20,,UK,2020-02-07T18:33:02,3,0,0
1103,2/09/20,South Australia,Australia,2020-02-02T22:33:07,2,0,0
1104,2/09/20,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1105,2/09/20,,Russia,2020-01-31T16:13:45,2,0,0
1106,2/09/20,,Spain,2020-02-09T20:33:03,2,0,0
1107,2/09/20,"Chicago, IL",United States of America,2020-02-09T19:03:03,2,0,2
1108,2/09/20,"San Benito, CA",United States of America,2020-02-03T03:53:02,2,0,0
1109,2/09/20,"Santa Clara, CA",United States of America,2020-02-03T00:43:02,2,0,0
1110,2/09/20,,Belgium,2020-02-04T15:43:02,1,0,0
1111,2/09/20,,Cambodia,2020-01-31T08:15:53,1,0,0
1112,2/09/20,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
1113,2/09/20,,Finland,2020-01-31T08:15:53,1,0,0
1114,2/09/20,Tibet,Mainland China,2020-02-01T01:52:40,1,0,0
1115,2/09/20,,Nepal,2020-01-31T08:15:53,1,0,0
1116,2/09/20,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1117,2/09/20,,Sweden,2020-02-01T02:13:26,1,0,0
1118,2/09/20,"Boston, MA",United States of America,2020-02-01T19:43:03,1,0,0
1119,2/09/20,"Los Angeles, CA",United States of America,2020-02-01T19:53:03,1,0,0
1120,2/09/20,"Madison, WI",United States of America,2020-02-05T21:53:02,1,0,0
1121,2/09/20,"Orange, CA",United States of America,2020-02-01T19:53:03,1,0,0
1122,2/09/20,"Seattle, WA",United States of America,2020-02-09T07:03:04,1,0,1
1123,2/09/20,"Tempe, AZ",United States of America,2020-02-01T19:43:03,1,0,0
1124,2/10/20,Hubei,Mainland China,2020-02-10T23:33:02,31728,974,2222
1125,2/10/20,Guangdong,Mainland China,2020-02-10T13:43:02,1159,1,167
1126,2/10/20,Zhejiang,Mainland China,2020-02-10T14:13:12,1092,0,242
1127,2/10/20,Henan,Mainland China,2020-02-10T13:53:02,1073,6,191
1128,2/10/20,Hunan,Mainland China,2020-02-10T13:53:02,879,1,208
1129,2/10/20,Anhui,Mainland China,2020-02-10T07:23:04,830,3,88
1130,2/10/20,Jiangxi,Mainland China,2020-02-10T13:53:02,771,1,105
1131,2/10/20,Jiangsu,Mainland China,2020-02-10T14:03:05,492,0,81
1132,2/10/20,Chongqing,Mainland China,2020-02-10T23:43:02,486,2,66
1133,2/10/20,Shandong,Mainland China,2020-02-10T09:33:02,466,1,66
1134,2/10/20,Sichuan,Mainland China,2020-02-10T10:03:02,405,1,80
1135,2/10/20,Beijing,Mainland China,2020-02-10T03:13:08,337,2,44
1136,2/10/20,Heilongjiang,Mainland China,2020-02-10T07:33:05,331,7,30
1137,2/10/20,Shanghai,Mainland China,2020-02-10T06:03:13,299,1,48
1138,2/10/20,Fujian,Mainland China,2020-02-10T14:03:05,261,0,39
1139,2/10/20,Hebei,Mainland China,2020-02-10T10:03:02,218,2,41
1140,2/10/20,Shaanxi,Mainland China,2020-02-10T13:23:06,213,0,30
1141,2/10/20,Guangxi,Mainland China,2020-02-10T14:03:05,210,1,24
1142,2/10/20,Yunnan,Mainland China,2020-02-10T09:43:02,149,0,19
1143,2/10/20,Hainan,Mainland China,2020-02-10T09:33:02,138,3,19
1144,2/10/20,Diamond Princess cruise ship,Others,2020-02-10T16:03:12,135,0,0
1145,2/10/20,Shanxi,Mainland China,2020-02-09T23:43:02,119,0,25
1146,2/10/20,Guizhou,Mainland China,2020-02-10T12:33:02,109,1,10
1147,2/10/20,Liaoning,Mainland China,2020-02-10T14:03:05,108,0,13
1148,2/10/20,Tianjin,Mainland China,2020-02-10T14:23:08,95,1,8
1149,2/10/20,Gansu,Mainland China,2020-02-10T07:23:04,83,2,17
1150,2/10/20,Jilin,Mainland China,2020-02-10T14:03:05,80,1,13
1151,2/10/20,Inner Mongolia,Mainland China,2020-02-10T02:43:05,58,0,5
1152,2/10/20,Ningxia,Mainland China,2020-02-10T01:43:02,49,0,13
1153,2/10/20,Xinjiang,Mainland China,2020-02-10T01:13:06,49,0,0
1154,2/10/20,,Singapore,2020-02-10T19:03:02,45,0,2
1155,2/10/20,Hong Kong,Hong Kong,2020-02-10T10:13:06,38,1,0
1156,2/10/20,,Thailand,2020-02-08T12:53:01,32,0,10
1157,2/10/20,,South Korea,2020-02-10T03:03:09,27,0,3
1158,2/10/20,,Japan,2020-02-10T21:33:02,26,0,4
1159,2/10/20,Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3
1160,2/10/20,,Malaysia,2020-02-10T03:03:09,18,0,1
1161,2/10/20,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1
1162,2/10/20,,Germany,2020-02-09T06:13:11,14,0,0
1163,2/10/20,,Vietnam,2020-02-10T03:03:09,14,0,1
1164,2/10/20,,France,2020-02-08T09:53:01,11,0,0
1165,2/10/20,Macau,Macau,2020-02-06T14:23:04,10,0,1
1166,2/10/20,,UK,2020-02-10T19:03:02,8,0,0
1167,2/10/20,,United Arab Emirates,2020-02-10T23:03:09,8,0,0
1168,2/10/20,Queensland,Australia,2020-02-09T19:33:02,5,0,0
1169,2/10/20,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
1170,2/10/20,Victoria,Australia,2020-02-01T18:12:49,4,0,0
1171,2/10/20,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
1172,2/10/20,,India,2020-02-03T21:43:02,3,0,0
1173,2/10/20,,Italy,2020-02-07T17:53:02,3,0,0
1174,2/10/20,,Philippines,2020-02-07T16:43:04,3,1,0
1175,2/10/20,South Australia,Australia,2020-02-02T22:33:07,2,0,0
1176,2/10/20,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1177,2/10/20,,Russia,2020-01-31T16:13:45,2,0,0
1178,2/10/20,,Spain,2020-02-09T20:33:03,2,0,0
1179,2/10/20,"Chicago, IL",United States of America,2020-02-09T19:03:03,2,0,2
1180,2/10/20,"San Benito, CA",United States of America,2020-02-03T03:53:02,2,0,0
1181,2/10/20,"Santa Clara, CA",United States of America,2020-02-03T00:43:02,2,0,0
1182,2/10/20,,Belgium,2020-02-04T15:43:02,1,0,0
1183,2/10/20,,Cambodia,2020-01-31T08:15:53,1,0,0
1184,2/10/20,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
1185,2/10/20,,Finland,2020-01-31T08:15:53,1,0,0
1186,2/10/20,Tibet,Mainland China,2020-02-01T01:52:40,1,0,0
1187,2/10/20,,Nepal,2020-01-31T08:15:53,1,0,0
1188,2/10/20,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1189,2/10/20,,Sweden,2020-02-01T02:13:26,1,0,0
1190,2/10/20,"Boston, MA",United States of America,2020-02-01T19:43:03,1,0,0
1191,2/10/20,"Los Angeles, CA",United States of America,2020-02-01T19:53:03,1,0,0
1192,2/10/20,"Madison, WI",United States of America,2020-02-05T21:53:02,1,0,0
1193,2/10/20,"Orange, CA",United States of America,2020-02-01T19:53:03,1,0,0
1194,2/10/20,"Seattle, WA",United States of America,2020-02-09T07:03:04,1,0,1
1195,2/10/20,"Tempe, AZ",United States of America,2020-02-01T19:43:03,1,0,0
1196,2/11/20,Hubei,Mainland China,2020-02-11T23:33:02,33366,1068,2639
1197,2/11/20,Guangdong,Mainland China,2020-02-11T14:03:05,1177,1,212
1198,2/11/20,Zhejiang,Mainland China,2020-02-11T12:53:02,1117,0,270
1199,2/11/20,Henan,Mainland China,2020-02-11T14:03:05,1105,7,218
1200,2/11/20,Hunan,Mainland China,2020-02-11T12:53:02,912,1,247
1201,2/11/20,Anhui,Mainland China,2020-02-11T09:43:02,860,4,105
1202,2/11/20,Jiangxi,Mainland China,2020-02-11T14:03:05,804,1,128
1203,2/11/20,Jiangsu,Mainland China,2020-02-11T08:13:06,515,0,93
1204,2/11/20,Chongqing,Mainland China,2020-02-11T23:53:02,505,3,79
1205,2/11/20,Shandong,Mainland China,2020-02-11T11:23:04,487,1,80
1206,2/11/20,Sichuan,Mainland China,2020-02-11T11:23:04,417,1,85
1207,2/11/20,Heilongjiang,Mainland China,2020-02-11T11:23:04,360,8,28
1208,2/11/20,Beijing,Mainland China,2020-02-11T03:03:07,342,3,48
1209,2/11/20,Shanghai,Mainland China,2020-02-11T06:23:02,303,1,52
1210,2/11/20,Fujian,Mainland China,2020-02-11T14:03:05,267,0,45
1211,2/11/20,Hebei,Mainland China,2020-02-11T11:23:04,239,2,48
1212,2/11/20,Shaanxi,Mainland China,2020-02-11T06:03:16,219,0,32
1213,2/11/20,Guangxi,Mainland China,2020-02-11T11:23:04,215,1,33
1214,2/11/20,Yunnan,Mainland China,2020-02-11T09:23:04,153,0,20
1215,2/11/20,Hainan,Mainland China,2020-02-11T14:33:02,144,3,20
1216,2/11/20,Diamond Princess cruise ship,Others,2020-02-10T16:03:12,135,0,0
1217,2/11/20,Guizhou,Mainland China,2020-02-11T14:03:05,127,1,17
1218,2/11/20,Shanxi,Mainland China,2020-02-11T23:33:02,124,0,30
1219,2/11/20,Liaoning,Mainland China,2020-02-11T12:53:02,111,0,19
1220,2/11/20,Tianjin,Mainland China,2020-02-11T23:13:05,106,2,10
1221,2/11/20,Gansu,Mainland China,2020-02-11T15:23:04,86,2,24
1222,2/11/20,Jilin,Mainland China,2020-02-11T08:03:06,81,1,18
1223,2/11/20,Inner Mongolia,Mainland China,2020-02-10T02:43:05,58,0,5
1224,2/11/20,Xinjiang,Mainland China,2020-02-11T09:13:11,55,0,3
1225,2/11/20,Ningxia,Mainland China,2020-02-11T10:03:08,53,0,22
1226,2/11/20,Hong Kong,Hong Kong,2020-02-11T09:43:02,49,1,0
1227,2/11/20,,Singapore,2020-02-11T16:43:06,47,0,9
1228,2/11/20,,Thailand,2020-02-11T18:43:04,33,0,10
1229,2/11/20,,South Korea,2020-02-11T02:53:02,28,0,3
1230,2/11/20,,Japan,2020-02-11T02:53:02,26,0,9
1231,2/11/20,Qinghai,Mainland China,2020-02-11T11:23:04,18,0,5
1232,2/11/20,,Malaysia,2020-02-11T03:13:13,18,0,3
1233,2/11/20,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1
1234,2/11/20,,Germany,2020-02-11T19:33:03,16,0,0
1235,2/11/20,,Vietnam,2020-02-11T16:43:06,15,0,6
1236,2/11/20,,France,2020-02-08T09:53:01,11,0,0
1237,2/11/20,Macau,Macau,2020-02-06T14:23:04,10,0,1
1238,2/11/20,,UK,2020-02-10T19:03:02,8,0,0
1239,2/11/20,,United Arab Emirates,2020-02-10T23:03:09,8,0,0
1240,2/11/20,Queensland,Australia,2020-02-09T19:33:02,5,0,0
1241,2/11/20,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
1242,2/11/20,Victoria,Australia,2020-02-01T18:12:49,4,0,0
1243,2/11/20,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
1244,2/11/20,,India,2020-02-03T21:43:02,3,0,0
1245,2/11/20,,Italy,2020-02-07T17:53:02,3,0,0
1246,2/11/20,,Philippines,2020-02-07T16:43:04,3,1,0
1247,2/11/20,South Australia,Australia,2020-02-02T22:33:07,2,0,0
1248,2/11/20,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1249,2/11/20,,Russia,2020-01-31T16:13:45,2,0,0
1250,2/11/20,,Spain,2020-02-09T20:33:03,2,0,0
1251,2/11/20,"Chicago, IL",United States of America,2020-02-09T19:03:03,2,0,2
1252,2/11/20,"San Benito, CA",United States of America,2020-02-03T03:53:02,2,0,0
1253,2/11/20,"Santa Clara, CA",United States of America,2020-02-03T00:43:02,2,0,0
1254,2/11/20,,Belgium,2020-02-04T15:43:02,1,0,0
1255,2/11/20,,Cambodia,2020-01-31T08:15:53,1,0,0
1256,2/11/20,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
1257,2/11/20,,Finland,2020-01-31T08:15:53,1,0,0
1258,2/11/20,Tibet,Mainland China,2020-02-01T01:52:40,1,0,0
1259,2/11/20,,Nepal,2020-01-31T08:15:53,1,0,0
1260,2/11/20,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1261,2/11/20,,Sweden,2020-02-01T02:13:26,1,0,0
1262,2/11/20,"Boston, MA",United States of America,2020-02-01T19:43:03,1,0,0
1263,2/11/20,"Los Angeles, CA",United States of America,2020-02-01T19:53:03,1,0,0
1264,2/11/20,"Madison, WI",United States of America,2020-02-05T21:53:02,1,0,0
1265,2/11/20,"Orange, CA",United States of America,2020-02-01T19:53:03,1,0,0
1266,2/11/20,"San Diego County, CA",United States of America,2020-02-11T01:23:05,1,0,0
1267,2/11/20,"Seattle, WA",United States of America,2020-02-09T07:03:04,1,0,1
1268,2/11/20,"Tempe, AZ",United States of America,2020-02-01T19:43:03,1,0,0
1269,2/12/20,Hubei,Mainland China,2020-02-12T14:13:08,33366,1068,2686
1270,2/12/20,Guangdong,Mainland China,2020-02-12T12:23:09,1219,1,275
1271,2/12/20,Henan,Mainland China,2020-02-12T14:13:08,1135,8,246
1272,2/12/20,Zhejiang,Mainland China,2020-02-12T10:13:20,1131,0,321
1273,2/12/20,Hunan,Mainland China,2020-02-12T12:43:03,946,2,304
1274,2/12/20,Anhui,Mainland China,2020-02-12T10:13:20,889,4,127
1275,2/12/20,Jiangxi,Mainland China,2020-02-12T01:23:06,844,1,152
1276,2/12/20,Jiangsu,Mainland China,2020-02-12T14:13:08,543,0,125
1277,2/12/20,Chongqing,Mainland China,2020-02-12T23:13:08,518,3,102
1278,2/12/20,Shandong,Mainland China,2020-02-12T11:13:05,497,2,92
1279,2/12/20,Sichuan,Mainland China,2020-02-12T12:43:03,436,1,92
1280,2/12/20,Heilongjiang,Mainland China,2020-02-12T14:13:08,378,8,31
1281,2/12/20,Beijing,Mainland China,2020-02-12T02:43:03,352,3,56
1282,2/12/20,Shanghai,Mainland China,2020-02-12T06:23:08,311,1,57
1283,2/12/20,Fujian,Mainland China,2020-02-12T11:53:02,272,0,53
1284,2/12/20,Hebei,Mainland China,2020-02-12T11:13:05,251,2,54
1285,2/12/20,Shaanxi,Mainland China,2020-02-12T11:13:05,225,0,43
1286,2/12/20,Guangxi,Mainland China,2020-02-12T15:03:05,222,1,32
1287,2/12/20,Diamond Princess cruise ship,Others,2020-02-12T04:23:38,175,0,0
1288,2/12/20,Hainan,Mainland China,2020-02-12T17:03:03,157,4,27
1289,2/12/20,Yunnan,Mainland China,2020-02-12T14:13:08,154,0,26
1290,2/12/20,Guizhou,Mainland China,2020-02-12T09:43:02,133,1,18
